"time","'lca@PUMP01'","'x1@INJ01'","'q@INJ01'","'volume@INJ01'","'p1@PUMP01'","'pa@DVALV01'","'sacp@INJ01'"
0.002352,0.000314574,1e-009,-9.82962e-009,-3.85554e-013,2.58057,9.97077,50
0.002368,0.000314574,1e-009,-9.82962e-009,-3.85554e-013,2.58057,9.97077,50
0.002368,0.000318841,1e-009,-9.82933e-009,-3.88175e-013,2.58169,9.97118,50
0.002384,0.000318841,1e-009,-9.82933e-009,-3.88175e-013,2.58169,9.97118,50
0.002384,0.000323138,1e-009,-9.82904e-009,-3.90797e-013,2.58279,9.9716,50
0.0024,0.000323138,1e-009,-9.82904e-009,-3.90797e-013,2.58279,9.9716,50
0.0024,0.000327462,1e-009,-9.82875e-009,-3.93418e-013,2.58382,9.97201,50
0.002416,0.000327462,1e-009,-9.82875e-009,-3.93418e-013,2.58382,9.97201,50
0.002416,0.000331812,1e-009,-9.82847e-009,-3.96039e-013,2.58479,9.97243,50
0.002432,0.000331812,1e-009,-9.82847e-009,-3.96039e-013,2.58479,9.97243,50
0.002432,0.000336186,1e-009,-9.82821e-009,-3.98659e-013,2.5857,9.97286,50
0.002448,0.000336186,1e-009,-9.82821e-009,-3.98659e-013,2.5857,9.97286,50
0.002448,0.000340581,1e-009,-9.82798e-009,-4.0128e-013,2.58654,9.97329,50
0.002464,0.000340581,1e-009,-9.82798e-009,-4.0128e-013,2.58654,9.97329,50
0.002464,0.000344998,1e-009,-9.8278e-009,-4.03901e-013,2.58731,9.97375,50
0.00248,0.000344998,1e-009,-9.8278e-009,-4.03901e-013,2.58731,9.97375,50
0.00248,0.000349433,1e-009,-9.82766e-009,-4.06522e-013,2.58802,9.97423,50
0.002496,0.000349433,1e-009,-9.82766e-009,-4.06522e-013,2.58802,9.97423,50
0.002496,0.000353885,1e-009,-9.82757e-009,-4.09142e-013,2.58867,9.97472,50
0.002512,0.000353885,1e-009,-9.82757e-009,-4.09142e-013,2.58867,9.97472,50
0.002512,0.000358352,1e-009,-9.82757e-009,-4.11763e-013,2.58932,9.97524,50
0.002528,0.000358352,1e-009,-9.82757e-009,-4.11763e-013,2.58932,9.97524,50
0.002528,0.000362839,1e-009,-9.82761e-009,-4.14384e-013,2.59019,9.97577,50
0.002544,0.000362839,1e-009,-9.82761e-009,-4.14384e-013,2.59019,9.97577,50
0.002544,0.000367352,1e-009,-9.82775e-009,-4.17005e-013,2.59134,9.97633,50
0.00256,0.000367352,1e-009,-9.82775e-009,-4.17005e-013,2.59134,9.97633,50
0.00256,0.000371898,1e-009,-9.82796e-009,-4.19625e-013,2.59275,9.9769,50
0.002576,0.000371898,1e-009,-9.82796e-009,-4.19625e-013,2.59275,9.9769,50
0.002576,0.000376482,1e-009,-9.82824e-009,-4.22246e-013,2.59443,9.97748,50
0.002592,0.000376482,1e-009,-9.82824e-009,-4.22246e-013,2.59443,9.97748,50
0.002592,0.000381111,1e-009,-9.8286e-009,-4.24867e-013,2.5964,9.97807,50
0.002608,0.000381111,1e-009,-9.8286e-009,-4.24867e-013,2.5964,9.97807,50
0.002608,0.000385793,1e-009,-9.82904e-009,-4.27488e-013,2.59866,9.97866,50
0.002624,0.000385793,1e-009,-9.82904e-009,-4.27488e-013,2.59866,9.97866,50
0.002624,0.000390532,1e-009,-9.82955e-009,-4.30109e-013,2.60121,9.97925,50
0.00264,0.000390532,1e-009,-9.82955e-009,-4.30109e-013,2.60121,9.97925,50
0.00264,0.000395336,1e-009,-9.83011e-009,-4.32731e-013,2.60407,9.97983,50
0.002656,0.000395336,1e-009,-9.83011e-009,-4.32731e-013,2.60407,9.97983,50
0.002656,0.000400208,1e-009,-9.83074e-009,-4.35352e-013,2.60702,9.9804,50
0.002672,0.000400208,1e-009,-9.83074e-009,-4.35352e-013,2.60702,9.9804,50
0.002672,0.000405145,1e-009,-9.83141e-009,-4.37974e-013,2.60976,9.98095,50
0.002688,0.000405145,1e-009,-9.83141e-009,-4.37974e-013,2.60976,9.98095,50
0.002688,0.000410141,1e-009,-9.83213e-009,-4.40596e-013,2.61228,9.98148,50
0.002704,0.000410141,1e-009,-9.83213e-009,-4.40596e-013,2.61228,9.98148,50
0.002704,0.000415191,1e-009,-9.83287e-009,-4.43218e-013,2.61458,9.98199,50
0.00272,0.000415191,1e-009,-9.83287e-009,-4.43218e-013,2.61458,9.98199,50
0.00272,0.000420287,1e-009,-9.83365e-009,-4.4584e-013,2.61664,9.98247,50
0.002736,0.000420287,1e-009,-9.83365e-009,-4.4584e-013,2.61664,9.98247,50
0.002736,0.000425426,1e-009,-9.83442e-009,-4.48462e-013,2.61846,9.98292,50
0.002752,0.000425426,1e-009,-9.83442e-009,-4.48462e-013,2.61846,9.98292,50
0.002752,0.000430601,1e-009,-9.83521e-009,-4.51085e-013,2.62004,9.98335,50
0.002768,0.000430601,1e-009,-9.83521e-009,-4.51085e-013,2.62004,9.98335,50
0.002768,0.000435806,1e-009,-9.836e-009,-4.53708e-013,2.62136,9.98375,50
0.002784,0.000435806,1e-009,-9.836e-009,-4.53708e-013,2.62136,9.98375,50
0.002784,0.000441037,1e-009,-9.83676e-009,-4.56331e-013,2.62244,9.98413,50
0.0028,0.000441037,1e-009,-9.83676e-009,-4.56331e-013,2.62244,9.98413,50
0.0028,0.000446288,1e-009,-9.83752e-009,-4.58954e-013,2.62336,9.98449,50
0.002816,0.000446288,1e-009,-9.83752e-009,-4.58954e-013,2.62336,9.98449,50
0.002816,0.000451558,1e-009,-9.83822e-009,-4.61578e-013,2.6242,9.98483,50
0.002832,0.000451558,1e-009,-9.83822e-009,-4.61578e-013,2.6242,9.98483,50
0.002832,0.000456844,1e-009,-9.83891e-009,-4.64201e-013,2.62493,9.98516,50
0.002848,0.000456844,1e-009,-9.83891e-009,-4.64201e-013,2.62493,9.98516,50
0.002848,0.000462144,1e-009,-9.83955e-009,-4.66825e-013,2.62556,9.98549,50
0.002864,0.000462144,1e-009,-9.83955e-009,-4.66825e-013,2.62556,9.98549,50
0.002864,0.000467456,1e-009,-9.84014e-009,-4.69449e-013,2.62609,9.98581,50
0.00288,0.000467456,1e-009,-9.84014e-009,-4.69449e-013,2.62609,9.98581,50
0.00288,0.000472778,1e-009,-9.84068e-009,-4.72073e-013,2.62652,9.98613,50
0.002896,0.000472778,1e-009,-9.84068e-009,-4.72073e-013,2.62652,9.98613,50
0.002896,0.000478108,1e-009,-9.84117e-009,-4.74697e-013,2.62685,9.98646,50
0.002912,0.000478108,1e-009,-9.84117e-009,-4.74697e-013,2.62685,9.98646,50
0.002912,0.000483443,1e-009,-9.8416e-009,-4.77322e-013,2.62708,9.9868,50
0.002928,0.000483443,1e-009,-9.8416e-009,-4.77322e-013,2.62708,9.9868,50
0.002928,0.000488782,1e-009,-9.84195e-009,-4.79946e-013,2.62727,9.98715,50
0.002944,0.000488782,1e-009,-9.84195e-009,-4.79946e-013,2.62727,9.98715,50
0.002944,0.000494128,1e-009,-9.84226e-009,-4.82571e-013,2.62765,9.98753,50
0.00296,0.000494128,1e-009,-9.84226e-009,-4.82571e-013,2.62765,9.98753,50
0.00296,0.000499485,1e-009,-9.84249e-009,-4.85195e-013,2.62829,9.98792,50
0.002976,0.000499485,1e-009,-9.84249e-009,-4.85195e-013,2.62829,9.98792,50
0.002976,0.000504858,1e-009,-9.84267e-009,-4.8782e-013,2.62918,9.98834,50
0.002992,0.000504858,1e-009,-9.84267e-009,-4.8782e-013,2.62918,9.98834,50
0.002992,0.000510253,1e-009,-9.84278e-009,-4.90445e-013,2.63031,9.98878,50
0.003008,0.000510253,1e-009,-9.84278e-009,-4.90445e-013,2.63031,9.98878,50
0.003008,0.000515676,1e-009,-9.84283e-009,-4.9307e-013,2.6317,9.98925,50
0.003024,0.000515676,1e-009,-9.84283e-009,-4.9307e-013,2.6317,9.98925,50
0.003024,0.00052113,1e-009,-9.84283e-009,-4.95694e-013,2.63335,9.98975,50
0.00304,0.00052113,1e-009,-9.84283e-009,-4.95694e-013,2.63335,9.98975,50
0.00304,0.000526621,1e-009,-9.84276e-009,-4.98319e-013,2.63525,9.99028,50
0.003056,0.000526621,1e-009,-9.84276e-009,-4.98319e-013,2.63525,9.99028,50
0.003056,0.000532154,1e-009,-9.84265e-009,-5.00944e-013,2.63742,9.99083,50
0.003072,0.000532154,1e-009,-9.84265e-009,-5.00944e-013,2.63742,9.99083,50
0.003072,0.000537734,1e-009,-9.8425e-009,-5.03569e-013,2.63976,9.99141,50
0.003088,0.000537734,1e-009,-9.8425e-009,-5.03569e-013,2.63976,9.99141,50
0.003088,0.000543361,1e-009,-9.84232e-009,-5.06193e-013,2.64213,9.99201,50
0.003104,0.000543361,1e-009,-9.84232e-009,-5.06193e-013,2.64213,9.99201,50
0.003104,0.000549035,1e-009,-9.84212e-009,-5.08818e-013,2.64451,9.99263,50
0.00312,0.000549035,1e-009,-9.84212e-009,-5.08818e-013,2.64451,9.99263,50
0.00312,0.000554757,1e-009,-9.8419e-009,-5.11442e-013,2.64692,9.99327,50
0.003136,0.000554757,1e-009,-9.8419e-009,-5.11442e-013,2.64692,9.99327,50
0.003136,0.000560526,1e-009,-9.84166e-009,-5.14067e-013,2.64935,9.99393,50
0.003152,0.000560526,1e-009,-9.84166e-009,-5.14067e-013,2.64935,9.99393,50
0.003152,0.000566342,1e-009,-9.84142e-009,-5.16691e-013,2.6518,9.9946,50
0.003168,0.000566342,1e-009,-9.84142e-009,-5.16691e-013,2.6518,9.9946,50
0.003168,0.000572205,1e-009,-9.84119e-009,-5.19315e-013,2.65427,9.99529,50
0.003184,0.000572205,1e-009,-9.84119e-009,-5.19315e-013,2.65427,9.99529,50
0.003184,0.000578116,1e-009,-9.84096e-009,-5.2194e-013,2.65676,9.99598,50
0.0032,0.000578116,1e-009,-9.84096e-009,-5.2194e-013,2.65676,9.99598,50
0.0032,0.000584074,1e-009,-9.84076e-009,-5.24564e-013,2.65927,9.99668,50
0.003216,0.000584074,1e-009,-9.84076e-009,-5.24564e-013,2.65927,9.99668,50
0.003216,0.000590078,1e-009,-9.84058e-009,-5.27188e-013,2.66161,9.99739,50
0.003232,0.000590078,1e-009,-9.84058e-009,-5.27188e-013,2.66161,9.99739,50
0.003232,0.000596121,1e-009,-9.84042e-009,-5.29812e-013,2.66368,9.99809,50
0.003248,0.000596121,1e-009,-9.84042e-009,-5.29812e-013,2.66368,9.99809,50
0.003248,0.0006022,1e-009,-9.84028e-009,-5.32436e-013,2.66549,9.9988,50
0.003264,0.0006022,1e-009,-9.84028e-009,-5.32436e-013,2.66549,9.9988,50
0.003264,0.000608309,1e-009,-9.84018e-009,-5.3506e-013,2.66702,9.99949,50
0.00328,0.000608309,1e-009,-9.84018e-009,-5.3506e-013,2.66702,9.99949,50
0.00328,0.000614443,1e-009,-9.84011e-009,-5.37684e-013,2.66827,10.0002,50
0.003296,0.000614443,1e-009,-9.84011e-009,-5.37684e-013,2.66827,10.0002,50
0.003296,0.000620596,1e-009,-9.84006e-009,-5.40309e-013,2.66924,10.0008,50
0.003312,0.000620596,1e-009,-9.84006e-009,-5.40309e-013,2.66924,10.0008,50
0.003312,0.000626764,1e-009,-9.84003e-009,-5.42933e-013,2.66992,10.0015,50
0.003328,0.000626764,1e-009,-9.84003e-009,-5.42933e-013,2.66992,10.0015,50
0.003328,0.00063294,1e-009,-9.84003e-009,-5.45557e-013,2.67033,10.0021,50
0.003344,0.00063294,1e-009,-9.84003e-009,-5.45557e-013,2.67033,10.0021,50
0.003344,0.000639121,1e-009,-9.84004e-009,-5.48181e-013,2.67051,10.0027,50
0.00336,0.000639121,1e-009,-9.84004e-009,-5.48181e-013,2.67051,10.0027,50
0.00336,0.000645305,1e-009,-9.84007e-009,-5.50805e-013,2.67076,10.0032,50
0.003376,0.000645305,1e-009,-9.84007e-009,-5.50805e-013,2.67076,10.0032,50
0.003376,0.000651496,1e-009,-9.84007e-009,-5.53429e-013,2.67116,10.0037,50
0.003392,0.000651496,1e-009,-9.84007e-009,-5.53429e-013,2.67116,10.0037,50
0.003392,0.000657696,1e-009,-9.84009e-009,-5.56053e-013,2.67169,10.0041,50
0.003408,0.000657696,1e-009,-9.84009e-009,-5.56053e-013,2.67169,10.0041,50
0.003408,0.000663907,1e-009,-9.84009e-009,-5.58677e-013,2.67236,10.0045,50
0.003424,0.000663907,1e-009,-9.84009e-009,-5.58677e-013,2.67236,10.0045,50
0.003424,0.000670132,1e-009,-9.84007e-009,-5.61301e-013,2.67317,10.0048,50
0.00344,0.000670132,1e-009,-9.84007e-009,-5.61301e-013,2.67317,10.0048,50
0.00344,0.000676372,1e-009,-9.84004e-009,-5.63925e-013,2.67412,10.005,50
0.003456,0.000676372,1e-009,-9.84004e-009,-5.63925e-013,2.67412,10.005,50
0.003456,0.000682632,1e-009,-9.83997e-009,-5.66549e-013,2.67521,10.0051,50
0.003472,0.000682632,1e-009,-9.83997e-009,-5.66549e-013,2.67521,10.0051,50
0.003472,0.000688913,1e-009,-9.83987e-009,-5.69173e-013,2.67645,10.0051,50
0.003488,0.000688913,1e-009,-9.83987e-009,-5.69173e-013,2.67645,10.0051,50
0.003488,0.000695217,1e-009,-9.83975e-009,-5.71797e-013,2.67786,10.005,50
0.003504,0.000695217,1e-009,-9.83975e-009,-5.71797e-013,2.67786,10.005,50
0.003504,0.00070155,1e-009,-9.83961e-009,-5.74421e-013,2.67953,10.0048,50
0.00352,0.00070155,1e-009,-9.83961e-009,-5.74421e-013,2.67953,10.0048,50
0.00352,0.000707915,1e-009,-9.83942e-009,-5.77044e-013,2.68147,10.0046,50
0.003536,0.000707915,1e-009,-9.83942e-009,-5.77044e-013,2.68147,10.0046,50
0.003536,0.000714317,1e-009,-9.83922e-009,-5.79668e-013,2.68366,10.0042,50
0.003552,0.000714317,1e-009,-9.83922e-009,-5.79668e-013,2.68366,10.0042,50
0.003552,0.000720761,1e-009,-9.83901e-009,-5.82292e-013,2.68614,10.0037,50
0.003568,0.000720761,1e-009,-9.83901e-009,-5.82292e-013,2.68614,10.0037,50
0.003568,0.000727251,1e-009,-9.83877e-009,-5.84916e-013,2.68887,10.003,50
0.003584,0.000727251,1e-009,-9.83877e-009,-5.84916e-013,2.68887,10.003,50
0.003584,0.000733791,1e-009,-9.83852e-009,-5.87539e-013,2.6919,10.0023,50
0.0036,0.000733791,1e-009,-9.83852e-009,-5.87539e-013,2.6919,10.0023,50
0.0036,0.000740386,1e-009,-9.83827e-009,-5.90163e-013,2.69521,10.0015,50
0.003616,0.000740386,1e-009,-9.83827e-009,-5.90163e-013,2.69521,10.0015,50
0.003616,0.00074704,1e-009,-9.83801e-009,-5.92786e-013,2.69879,10.0006,50
0.003632,0.00074704,1e-009,-9.83801e-009,-5.92786e-013,2.69879,10.0006,50
0.003632,0.000753755,1e-009,-9.83777e-009,-5.9541e-013,2.70245,9.99953,50
0.003648,0.000753755,1e-009,-9.83777e-009,-5.9541e-013,2.70245,9.99953,50
0.003648,0.000760531,1e-009,-9.83755e-009,-5.98033e-013,2.70602,9.99842,50
0.003664,0.000760531,1e-009,-9.83755e-009,-5.98033e-013,2.70602,9.99842,50
0.003664,0.000767364,1e-009,-9.83735e-009,-6.00656e-013,2.70949,9.99722,50
0.00368,0.000767364,1e-009,-9.83735e-009,-6.00656e-013,2.70949,9.99722,50
0.00368,0.000774253,1e-009,-9.83718e-009,-6.0328e-013,2.71287,9.99596,50
0.003696,0.000774253,1e-009,-9.83718e-009,-6.0328e-013,2.71287,9.99596,50
0.003696,0.000781196,1e-009,-9.83703e-009,-6.05903e-013,2.71616,9.99466,50
0.003712,0.000781196,1e-009,-9.83703e-009,-6.05903e-013,2.71616,9.99466,50
0.003712,0.000788191,1e-009,-9.83691e-009,-6.08526e-013,2.71934,9.99331,50
0.003728,0.000788191,1e-009,-9.83691e-009,-6.08526e-013,2.71934,9.99331,50
0.003728,0.000795236,1e-009,-9.83683e-009,-6.11149e-013,2.72244,9.99193,50
0.003744,0.000795236,1e-009,-9.83683e-009,-6.11149e-013,2.72244,9.99193,50
0.003744,0.000802328,1e-009,-9.83676e-009,-6.13772e-013,2.72542,9.99054,50
0.00376,0.000802328,1e-009,-9.83676e-009,-6.13772e-013,2.72542,9.99054,50
0.00376,0.000809467,1e-009,-9.83673e-009,-6.16395e-013,2.72826,9.98914,50
0.003776,0.000809467,1e-009,-9.83673e-009,-6.16395e-013,2.72826,9.98914,50
0.003776,0.000816646,1e-009,-9.83672e-009,-6.19019e-013,2.7308,9.98775,50
0.003792,0.000816646,1e-009,-9.83672e-009,-6.19019e-013,2.7308,9.98775,50
0.003792,0.000823862,1e-009,-9.83674e-009,-6.21642e-013,2.73299,9.98637,50
0.003808,0.000823862,1e-009,-9.83674e-009,-6.21642e-013,2.73299,9.98637,50
0.003808,0.000831108,1e-009,-9.83676e-009,-6.24265e-013,2.73483,9.98502,50
0.003824,0.000831108,1e-009,-9.83676e-009,-6.24265e-013,2.73483,9.98502,50
0.003824,0.000838379,1e-009,-9.83681e-009,-6.26888e-013,2.7363,9.98372,50
0.00384,0.000838379,1e-009,-9.83681e-009,-6.26888e-013,2.7363,9.98372,50
0.00384,0.000845668,1e-009,-9.83686e-009,-6.29511e-013,2.73741,9.98245,50
0.003856,0.000845668,1e-009,-9.83686e-009,-6.29511e-013,2.73741,9.98245,50
0.003856,0.000852971,1e-009,-9.8369e-009,-6.32134e-013,2.73816,9.98124,50
0.003872,0.000852971,1e-009,-9.8369e-009,-6.32134e-013,2.73816,9.98124,50
0.003872,0.000860281,1e-009,-9.83695e-009,-6.34758e-013,2.73854,9.98008,50
0.003888,0.000860281,1e-009,-9.83695e-009,-6.34758e-013,2.73854,9.98008,50
0.003888,0.000867594,1e-009,-9.83698e-009,-6.37381e-013,2.73855,9.97899,50
0.003904,0.000867594,1e-009,-9.83698e-009,-6.37381e-013,2.73855,9.97899,50
0.003904,0.000874904,1e-009,-9.83699e-009,-6.40004e-013,2.73845,9.97799,50
0.00392,0.000874904,1e-009,-9.83699e-009,-6.40004e-013,2.73845,9.97799,50
0.00392,0.000882216,1e-009,-9.83699e-009,-6.42627e-013,2.73869,9.97705,50
0.003936,0.000882216,1e-009,-9.83699e-009,-6.42627e-013,2.73869,9.97705,50
0.003936,0.000889537,1e-009,-9.83695e-009,-6.4525e-013,2.73936,9.97618,50
0.003952,0.000889537,1e-009,-9.83695e-009,-6.4525e-013,2.73936,9.97618,50
0.003952,0.000896872,1e-009,-9.8369e-009,-6.47873e-013,2.74044,9.97539,50
0.003968,0.000896872,1e-009,-9.8369e-009,-6.47873e-013,2.74044,9.97539,50
0.003968,0.000904228,1e-009,-9.83681e-009,-6.50497e-013,2.74194,9.97467,50
0.003984,0.000904228,1e-009,-9.83681e-009,-6.50497e-013,2.74194,9.97467,50
0.003984,0.000911611,1e-009,-9.83669e-009,-6.5312e-013,2.74386,9.97402,50
0.004,0.000911611,1e-009,-9.83669e-009,-6.5312e-013,2.74386,9.97402,50
0.004,0.000919027,1e-009,-9.83655e-009,-6.55743e-013,2.74619,9.97343,50
0.004016,0.000919027,1e-009,-9.83655e-009,-6.55743e-013,2.74619,9.97343,50
0.004016,0.000926483,1e-009,-9.83637e-009,-6.58366e-013,2.74896,9.97292,50
0.004032,0.000926483,1e-009,-9.83637e-009,-6.58366e-013,2.74896,9.97292,50
0.004032,0.000933984,1e-009,-9.83616e-009,-6.60989e-013,2.75216,9.97246,50
0.004048,0.000933984,1e-009,-9.83616e-009,-6.60989e-013,2.75216,9.97246,50
0.004048,0.000941536,1e-009,-9.83592e-009,-6.63612e-013,2.75551,9.97207,50
0.004064,0.000941536,1e-009,-9.83592e-009,-6.63612e-013,2.75551,9.97207,50
0.004064,0.000949137,1e-009,-9.83566e-009,-6.66235e-013,2.75881,9.97173,50
0.00408,0.000949137,1e-009,-9.83566e-009,-6.66235e-013,2.75881,9.97173,50
0.00408,0.000956785,1e-009,-9.83537e-009,-6.68857e-013,2.76206,9.97142,50
0.004096,0.000956785,1e-009,-9.83537e-009,-6.68857e-013,2.76206,9.97142,50
0.004096,0.000964481,1e-009,-9.83507e-009,-6.7148e-013,2.76524,9.97115,50
0.004112,0.000964481,1e-009,-9.83507e-009,-6.7148e-013,2.76524,9.97115,50
0.004112,0.000972222,1e-009,-9.83475e-009,-6.74103e-013,2.76837,9.97091,50
0.004128,0.000972222,1e-009,-9.83475e-009,-6.74103e-013,2.76837,9.97091,50
0.004128,0.000980008,1e-009,-9.83442e-009,-6.76725e-013,2.77143,9.9707,50
0.004144,0.000980008,1e-009,-9.83442e-009,-6.76725e-013,2.77143,9.9707,50
0.004144,0.000987837,1e-009,-9.83407e-009,-6.79348e-013,2.77443,9.97051,50
0.00416,0.000987837,1e-009,-9.83407e-009,-6.79348e-013,2.77443,9.97051,50
0.00416,0.000995708,1e-009,-9.83371e-009,-6.8197e-013,2.77737,9.97035,50
0.004176,0.000995708,1e-009,-9.83371e-009,-6.8197e-013,2.77737,9.97035,50
0.004176,0.00100362,1e-009,-9.83334e-009,-6.84592e-013,2.78024,9.9702,50
0.004192,0.00100362,1e-009,-9.83334e-009,-6.84592e-013,2.78024,9.9702,50
0.004192,0.00101157,1e-009,-9.83297e-009,-6.87215e-013,2.78301,9.97007,50
0.004208,0.00101157,1e-009,-9.83297e-009,-6.87215e-013,2.78301,9.97007,50
0.004208,0.00101956,1e-009,-9.83259e-009,-6.89837e-013,2.78567,9.96994,50
0.004224,0.00101956,1e-009,-9.83259e-009,-6.89837e-013,2.78567,9.96994,50
0.004224,0.00102759,1e-009,-9.8322e-009,-6.92459e-013,2.78822,9.96984,50
0.00424,0.00102759,1e-009,-9.8322e-009,-6.92459e-013,2.78822,9.96984,50
0.00424,0.00103565,1e-009,-9.83181e-009,-6.9508e-013,2.79066,9.96974,50
0.004256,0.00103565,1e-009,-9.83181e-009,-6.9508e-013,2.79066,9.96974,50
0.004256,0.00104374,1e-009,-9.83141e-009,-6.97702e-013,2.79299,9.96966,50
0.004272,0.00104374,1e-009,-9.83141e-009,-6.97702e-013,2.79299,9.96966,50
0.004272,0.00105187,1e-009,-9.83102e-009,-7.00324e-013,2.7952,9.96959,50
0.004288,0.00105187,1e-009,-9.83102e-009,-7.00324e-013,2.7952,9.96959,50
0.004288,0.00106002,1e-009,-9.83062e-009,-7.02945e-013,2.79729,9.96953,50
0.004304,0.00106002,1e-009,-9.83062e-009,-7.02945e-013,2.79729,9.96953,50
0.004304,0.0010682,1e-009,-9.83023e-009,-7.05567e-013,2.79927,9.96949,50
0.00432,0.0010682,1e-009,-9.83023e-009,-7.05567e-013,2.79927,9.96949,50
0.00432,0.00107641,1e-009,-9.82984e-009,-7.08188e-013,2.80114,9.96946,50
0.004336,0.00107641,1e-009,-9.82984e-009,-7.08188e-013,2.80114,9.96946,50
0.004336,0.00108464,1e-009,-9.82946e-009,-7.10809e-013,2.80293,9.96945,50
0.004352,0.00108464,1e-009,-9.82946e-009,-7.10809e-013,2.80293,9.96945,50
0.004352,0.0010929,1e-009,-9.82907e-009,-7.13431e-013,2.80463,9.96947,50
0.004368,0.0010929,1e-009,-9.82907e-009,-7.13431e-013,2.80463,9.96947,50
0.004368,0.00110118,1e-009,-9.8287e-009,-7.16052e-013,2.80626,9.9695,50
0.004384,0.00110118,1e-009,-9.8287e-009,-7.16052e-013,2.80626,9.9695,50
0.004384,0.00110948,1e-009,-9.82836e-009,-7.18672e-013,2.8078,9.96956,50
0.0044,0.00110948,1e-009,-9.82836e-009,-7.18672e-013,2.8078,9.96956,50
0.0044,0.0011178,1e-009,-9.82803e-009,-7.21293e-013,2.80925,9.96964,50
0.004416,0.0011178,1e-009,-9.82803e-009,-7.21293e-013,2.80925,9.96964,50
0.004416,0.00112613,1e-009,-9.82773e-009,-7.23914e-013,2.81062,9.96974,50
0.004432,0.00112613,1e-009,-9.82773e-009,-7.23914e-013,2.81062,9.96974,50
0.004432,0.00113449,1e-009,-9.82746e-009,-7.26535e-013,2.81191,9.96987,50
0.004448,0.00113449,1e-009,-9.82746e-009,-7.26535e-013,2.81191,9.96987,50
0.004448,0.00114286,1e-009,-9.82723e-009,-7.29155e-013,2.81312,9.97002,50
0.004464,0.00114286,1e-009,-9.82723e-009,-7.29155e-013,2.81312,9.97002,50
0.004464,0.00115125,1e-009,-9.82703e-009,-7.31776e-013,2.81455,9.97019,50
0.00448,0.00115125,1e-009,-9.82703e-009,-7.31776e-013,2.81455,9.97019,50
0.00448,0.00115966,1e-009,-9.82689e-009,-7.34396e-013,2.81645,9.97038,50
0.004496,0.00115966,1e-009,-9.82689e-009,-7.34396e-013,2.81645,9.97038,50
0.004496,0.00116811,1e-009,-9.8268e-009,-7.37017e-013,2.81885,9.9706,50
0.004512,0.00116811,1e-009,-9.8268e-009,-7.37017e-013,2.81885,9.9706,50
0.004512,0.00117659,1e-009,-9.82677e-009,-7.39637e-013,2.82173,9.97083,50
0.004528,0.00117659,1e-009,-9.82677e-009,-7.39637e-013,2.82173,9.97083,50
0.004528,0.00118511,1e-009,-9.82678e-009,-7.42258e-013,2.82511,9.97108,50
0.004544,0.00118511,1e-009,-9.82678e-009,-7.42258e-013,2.82511,9.97108,50
0.004544,0.00119368,1e-009,-9.82687e-009,-7.44878e-013,2.82901,9.97134,50
0.00456,0.00119368,1e-009,-9.82687e-009,-7.44878e-013,2.82901,9.97134,50
0.00456,0.00120231,1e-009,-9.827e-009,-7.47499e-013,2.83342,9.97161,50
0.004576,0.00120231,1e-009,-9.827e-009,-7.47499e-013,2.83342,9.97161,50
0.004576,0.001211,1e-009,-9.8272e-009,-7.50119e-013,2.83837,9.97188,50
0.004592,0.001211,1e-009,-9.8272e-009,-7.50119e-013,2.83837,9.97188,50
0.004592,0.00121975,1e-009,-9.82746e-009,-7.5274e-013,2.84376,9.97217,50
0.004608,0.00121975,1e-009,-9.82746e-009,-7.5274e-013,2.84376,9.97217,50
0.004608,0.00122858,1e-009,-9.82778e-009,-7.55361e-013,2.84896,9.97245,50
0.004624,0.00122858,1e-009,-9.82778e-009,-7.55361e-013,2.84896,9.97245,50
0.004624,0.00123746,1e-009,-9.82815e-009,-7.57982e-013,2.8537,9.97272,50
0.00464,0.00123746,1e-009,-9.82815e-009,-7.57982e-013,2.8537,9.97272,50
0.00464,0.0012464,1e-009,-9.82858e-009,-7.60602e-013,2.85798,9.97299,50
0.004656,0.0012464,1e-009,-9.82858e-009,-7.60602e-013,2.85798,9.97299,50
0.004656,0.0012554,1e-009,-9.82905e-009,-7.63223e-013,2.8618,9.97325,50
0.004672,0.0012554,1e-009,-9.82905e-009,-7.63223e-013,2.8618,9.97325,50
0.004672,0.00126443,1e-009,-9.82957e-009,-7.65845e-013,2.86513,9.9735,50
0.004688,0.00126443,1e-009,-9.82957e-009,-7.65845e-013,2.86513,9.9735,50
0.004688,0.0012735,1e-009,-9.83011e-009,-7.68466e-013,2.86799,9.97374,50
0.004704,0.0012735,1e-009,-9.83011e-009,-7.68466e-013,2.86799,9.97374,50
0.004704,0.0012826,1e-009,-9.83068e-009,-7.71087e-013,2.87035,9.97396,50
0.00472,0.0012826,1e-009,-9.83068e-009,-7.71087e-013,2.87035,9.97396,50
0.00472,0.00129173,1e-009,-9.83127e-009,-7.73709e-013,2.87222,9.97417,50
0.004736,0.00129173,1e-009,-9.83127e-009,-7.73709e-013,2.87222,9.97417,50
0.004736,0.00130088,1e-009,-9.83186e-009,-7.76331e-013,2.87371,9.97437,50
0.004752,0.00130088,1e-009,-9.83186e-009,-7.76331e-013,2.87371,9.97437,50
0.004752,0.00131004,1e-009,-9.83245e-009,-7.78953e-013,2.87515,9.97456,50
0.004768,0.00131004,1e-009,-9.83245e-009,-7.78953e-013,2.87515,9.97456,50
